Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,73.5,9155.3,175.3,90.2,12.941,3,86.4,0.85,102.5,11.1,165.7,68.9,93,0,0,90.2,54.4,,379.8,100,355.4,19.4,4.4,0,34.6,,114,,,85.3,87,74.2,0.056,4.8,4.6,5.7,5.5,1.9,6.2,31.9,530,550,-2,169,1.322,0,0,0,0,0.06,0.28,0.95,67.8,9276,97.8,68528.122,160525,56.9,299,207.5,,75.9,,100,72.9,162.8,,,,,0,1.861,1.866,1.947,2.002,93.6,89.6,100,42.0679217,-84.2371033,44,4.011,-0.044,94.7,1,9668,0,13.52,13.3,12.51,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0,74.2,9123.5,175.3,90.5,12.936,3.2,86.4,0.85,102.6,11.1,166.4,68.8,93,0,0,90.5,54.5,,379.8,100,358.8,19.5,4.5,0,34.6,,114,,,85.3,87.5,74.7,0.056,5.1,5.1,6.4,6.3,-0.3,5.7,31.9,530,550,-2,169.1,1.307,0,1.08,0,0,-0.23,0.59,0.97,67,9278,97.8,68528.163,160525,56.9,299,207.5,,77.2,,100,74.1,162.8,,,,,0,1.865,1.868,1.945,2.001,93.6,89.7,100,42.0679217,-84.2371033,44,4.011,-0.044,94.7,1,9668,0,13.05,13.29,13.81,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0,74.8,9091.7,175.3,90.8,12.932,3.4,86.4,0.85,102.7,11.1,167.1,68.7,93,0,0,90.8,54.5,,379.8,100,362.1,19.6,4.5,0,34.6,,114,,,85.4,87.9,78.6,0.056,5.5,5.5,7,7,1.3,6.2,31.9,530,550,-2,169.1,1.292,0,-2.52,-1.08,0,0.01,0.46,0.95,66.3,9280,97.8,68528.203,160525,56.9,299,207.5,,78.6,,100,74.7,162.8,,,,,0,1.868,1.872,1.945,1.999,93.6,89.7,100,42.0679217,-84.2371033,44,4.011,-0.044,94.7,1,9668,0,11.85,14.07,14.11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.01,77.3,9116.3,175.3,91.1,12.936,3.7,86.4,0.85,102.9,11.1,168,68.5,93,0,0,91.1,54.5,,379.8,100,370.4,19.7,4.5,0,34.6,,113.9,,,85.6,88.3,78.6,0.115,5.9,6,9.2,9,0.8,6.2,31.9,530,550,-2,169.1,1.267,0,0,0,0,-0.1,0.79,1,67.9,9282,97.8,68528.203,160525,56.9,299,209.8,,80.1,,100,77.6,162.8,,,,,0,1.871,1.877,1.941,1.993,93.6,89.8,100,42.0679217,-84.2371033,44,4.011,-0.044,94.7,1,9668,0,12.13,14.11,13.32,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.01,79.7,9141,175.3,91.4,12.941,4,86.3,0.85,103.1,11.1,168.9,68.4,93,0,0,91.4,54.5,,379.8,100,378.6,19.8,4.5,0,34.6,,113.9,,,85.8,88.7,85.1,0.174,6.4,6.5,11.4,11,1.3,6.2,31.9,530,550,-2,169.1,1.242,0,-4.32,0,0,0.21,0.78,0.99,69.5,9284,97.8,68528.203,160525,56.9,299,212.1,,81.7,,100,79.2,162.8,,,,,0,1.875,1.881,1.94,1.983,93.6,89.9,100,42.0679217,-84.2371033,44,4.011,-0.044,94.7,1,9668,0,12.47,14.21,13.52,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.01,82.1,9165.6,175.3,91.7,12.946,4.3,86.3,0.85,103.4,11.1,169.7,68.2,93,0,0,91.7,54.5,,379.8,100,377.3,19.9,4.5,0,34.5,,113.9,,,86,89.2,85.9,0.204,6.9,7,13.5,13.1,2.4,6.2,31.9,530,550,-2,169.1,1.216,0,-1.08,1.8,0,0.07,0.64,0.98,71,9286,97.9,68528.222,160525,56.9,299,213.3,,83.2,,100,83.8,162.8,,,,,0,1.877,1.884,1.937,1.971,93.7,90,100,42.06792136,-84.2371033,44,4.011,-0.044,94.8,1,9668,0,12.91,14.3,12.14,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.01,84.6,9190.2,175.3,91.9,12.951,4.6,86.3,0.85,103.6,11.1,170.6,68.1,93,0,0,91.9,54.5,,379.8,100,366.3,20,4.5,0,34.5,,113.9,,,86.2,89.6,86.3,0.204,7.3,7.5,15.7,15.1,1.9,5.7,31.9,530,550,-2,169.1,1.191,0,-0.36,0,0,0.04,0.82,0.96,72.6,9288,97.9,68528.259,160525,56.9,299,213.3,,84.8,,100,86.4,162.8,,,,,0,1.881,1.887,1.936,1.964,93.7,90.1,100,42.06792068,-84.2371033,44,4.011,-0.044,94.8,1,9668,0,13.26,14.22,12.31,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.01,87,9214.9,175.3,92.2,12.956,4.9,86.3,0.85,103.8,11.1,171.5,68,93,0,0,92.2,54.4,,379.8,100,355.3,20.1,4.6,0,34.5,,113.9,,,86.4,90,86.4,0.204,7.8,7.9,17.9,17.1,3.5,5.7,31.9,530,550,-2,169.1,1.166,0,0,-1.44,0,0.25,0.41,0.96,74.2,9290,97.9,68528.297,160525,56.9,299,213.3,,86.3,,100,87,162.8,,,,,0,1.882,1.894,1.938,1.962,93.7,90.2,100,42.06792,-84.2371033,44,4.011,-0.044,94.8,1,9668,0,13.73,13.17,12.67,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.01,87,9230,175.3,91.8,12.973,5.2,86.2,0.85,103.6,11.1,170.4,67.8,93,0,0,91.8,54.4,,379.9,100,359.5,19.9,4.5,0,34.5,,113.9,,,86.3,90.4,86.1,0.315,8,8.4,23,20.4,3,5.1,31.9,530,550,-2,169.1,1.154,0,1.8,0,0,-0.23,0.4,0.92,72.8,9292,97.9,68528.297,160525,56.9,299,209.7,,86.3,,100,87.1,162.8,,,,,0,1.882,1.895,1.94,1.963,93.7,90.2,100,42.06792,-84.2371033,44,4.011,-0.044,94.8,1,9668,0,13.62,13.56,12.88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.02,87.1,9245.1,175.3,91.4,12.99,5.4,86.2,0.85,103.5,11.1,169.4,67.7,93,0,0,91.4,54.3,,379.9,100,363.7,19.8,4.5,0,34.5,,113.9,,,86.3,90.9,86.1,0.426,8.2,8.8,28.1,23.7,2.4,5.1,31.9,530,550,-2,169.1,1.142,0,0.72,3.24,0,0.29,0.48,0.9,71.4,9294,97.9,68528.297,160525,56.9,299,206.1,,86.3,,100,87.2,162.8,,,,,0,1.883,1.896,1.939,1.964,93.7,90.3,100,42.06792,-84.2371033,44,4.011,-0.044,94.8,1,9668,0,13.17,13.2,13.02,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.02,87.1,9260.2,175.3,91,13.006,5.7,86.2,0.85,103.3,11.1,168.4,67.5,93,0,0,91,54.3,,379.9,100,368,19.7,4.5,0,34.5,,113.8,,,86.3,91.3,86.4,0.482,8.5,9.2,33.3,27,3.5,5.7,31.9,530,550,-2,169.1,1.129,0,0,0,0,-0.06,0.36,0.92,70,9296,98,68528.317,160525,56.9,299,204.3,,86.3,,100,87.2,162.8,,,,,0,1.883,1.895,1.936,1.963,93.7,90.4,100,42.06792,-84.2371033,44,4.011,-0.044,94.9,1,9668,0,12.53,13.47,12.74,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.02,87.1,9275.3,175.3,90.6,13.023,6,86.2,0.85,103.1,11.1,167.4,67.4,93,0,0,90.6,54.2,,379.9,100,372.2,19.6,4.5,0,34.5,,113.8,,,86.4,91.7,86.3,0.482,8.7,9.6,38.4,30.4,1.3,5.1,31.9,530,550,-2,169.1,1.117,0,0,-1.08,0,0.02,0.96,1,68.7,9298,98,68528.358,160525,56.9,299,204.3,,86.4,,100,87.2,162.8,,,,,0,1.883,1.895,1.938,1.961,93.8,90.5,100,42.06792,-84.2371033,44,4.011,-0.044,94.9,1,9668,0,13.06,14.11,12.55,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.02,87.1,9290.4,175.3,90.2,13.04,6.2,86.1,0.85,103,11.1,166.3,67.3,252,0,0,90.2,54.1,,379.9,100,376.5,19.5,4.5,0,34.5,,113.8,,,86.5,92.1,86.5,0.482,8.9,10,43.5,33.7,3.5,4.6,31.9,530,550,-2,169.1,1.105,0,-1.44,-1.44,0,0.12,0.5,0.97,67.3,9300,98,68528.398,160525,56.9,299,204.3,,86.4,,100,87.1,162.8,,,,,0,1.883,1.896,1.936,1.949,93.8,90.6,100,42.06792,-84.2371033,44,4.011,-0.044,94.9,1,9668,0,12.43,14.97,12.94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.03,87.1,9289.6,175.3,90.1,13.035,6.5,86.1,0.85,102.9,11.1,166.2,67.7,252,0,0,90.1,54.2,,379.9,100,371.4,19.5,4.4,0,34.6,,113.8,,,86.4,92.1,86.5,0.622,9.7,10.5,45,37.8,3,4.6,31.9,530,550,-2,169.1,1.116,0,-2.52,2.52,0,-0.12,0.96,1.11,66.9,9407,98,68528.398,160525,56.9,299,206.1,,86.5,,100,87.1,162.8,,,,,0,1.883,1.895,1.931,1.94,93.8,90.6,100,42.06792,-84.2371033,44,4.011,-0.044,94.9,1,9668,0,13.36,13.97,12.12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.03,87,9288.8,175.3,90.1,13.031,6.8,86.1,0.85,102.9,11.1,166,68.1,252,0,0,90.1,54.3,,379.9,100,366.2,19.4,4.4,0,34.7,,113.8,,,86.2,92.1,86.2,0.763,10.4,11,46.5,41.9,2.4,5.1,31.9,530,550,-2,169.1,1.126,0,-0.36,-1.08,0,0.37,0.55,0.95,66.4,9515,98,68528.398,160525,56.9,299,207.9,,86.6,,100,87.1,162.8,,,,,0,1.883,1.895,1.926,1.937,93.8,90.6,100,42.06792,-84.2371033,44,4.011,-0.044,94.9,1,9668,0,13.39,13.12,11.98,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.04,86.9,9288,175.3,90,13.026,7.2,86,0.85,102.8,11,165.9,68.5,252,0,0,90,54.4,,379.9,100,367.6,19.4,4.4,0,34.9,,113.8,,,86.2,92.1,86.3,0.833,11.1,11.4,48,46,3.5,4.6,31.9,530,550,-2,169.1,1.137,0,0.72,0,0,-0.17,0.3,0.89,66,9622,98.1,68528.419,160525,56.9,299.02,208.8,,86.6,,100,86.9,162.8,,,,,0,1.883,1.896,1.924,1.934,93.9,90.6,100,42.06792,-84.2371033,44,4.011,-0.045,95,1,9668,0,13.03,13.63,12.68,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.04,86.8,9287.2,175.3,90,13.021,7.5,86,0.85,102.8,11,165.7,69,252,0,0,90,54.5,,379.8,100,375.3,19.4,4.4,0,35,,113.8,,,86.4,92.1,86.4,0.833,11.8,11.9,49.5,50.1,0.8,5.1,31.9,530,550,-2,169.1,1.147,0,3.6,1.44,0,-0.28,0.62,0.97,65.6,9729,98.1,68528.459,160525,56.9,299.06,208.8,,86.7,,100,86.8,162.8,,,,,0,1.883,1.897,1.928,1.933,93.9,90.6,100,42.06792,-84.2371033,44,4.011,-0.045,95,1,9668,0,12.34,13.52,13.28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.05,86.7,9286.4,175.3,89.9,13.016,7.8,86,0.85,102.8,11,165.5,69.4,252,0,0,89.9,54.6,,379.8,100,383.1,19.4,4.4,0,35.1,,113.8,,,86.5,92.1,86.5,0.833,12.5,12.4,51,54.2,1.4,5.2,31.9,530,550,-2,169.1,1.158,0,2.52,-1.8,0,0.21,0.75,0.94,65.2,9837,98.1,68528.5,160525,56.9,299.1,208.8,,86.8,,100,86.7,162.8,,,,,0,1.882,1.897,1.931,1.937,93.9,90.6,100,42.06792,-84.2371033,44,4.011,-0.046,95,1,9668,0,12.21,14.44,13.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.08,86.7,9259.4,175.3,90.2,13.019,8.1,85.9,0.85,102.9,11,166.2,69.8,252,0,0,90.2,54.6,,379.8,100,374.2,19.5,4.4,0,35.3,,113.8,,,86.4,92.1,86.5,2.878,13,12.9,50.7,53.6,4,5.1,31.9,530,550,-2,169.1,1.177,0,5.76,0,0,-0.07,0.75,0.94,65.4,9944,98.1,68528.5,160525,56.9,299.1,208.3,,86.7,,100,86.7,162.8,,,,,0,1.882,1.897,1.93,1.939,93.9,90.6,100,42.06792,-84.2371033,44,4.011,-0.046,95,1,9668,0,12.94,14.39,12.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.11,86.6,9232.4,175.3,90.5,13.021,8.4,85.9,0.85,102.9,11,166.9,70.2,252,0,0,90.5,54.6,,379.8,100,365.2,19.6,4.5,0,35.4,,113.9,,,86.3,92.1,86.8,4.923,13.6,13.4,50.4,53,1.3,4.5,31.9,530,550,-2,169.1,1.195,0,1.08,-2.16,0,-0.13,0.59,0.93,65.7,10051,98.1,68528.5,160525,56.9,299.1,207.8,,86.6,,100,86.6,162.8,,,,,0,1.883,1.897,1.928,1.938,94,90.6,100,42.06792,-84.2371033,44,4.011,-0.047,95,1,9668,0,13.92,13.83,11.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.15,86.6,9205.3,175.3,90.8,13.023,8.8,85.9,0.85,103,11,167.6,70.6,252,0,0,90.8,54.5,,379.8,100,363.8,19.6,4.5,0,35.5,,113.9,,,86.3,92.1,86.4,5.945,14.1,14,50.1,52.4,3.5,4.6,31.9,530,550,-2,169.1,1.214,0,-0.72,-1.8,0,0.05,0.79,0.98,65.9,10159,98.2,68528.52,160525,56.9,299.1,207.6,,86.6,,100,86.6,162.8,,,,,0,1.882,1.897,1.927,1.934,94,90.6,100,42.06791934,-84.23710364,44,4.011,-0.047,95.1,1,9668,0,12.91,13.37,13.16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.18,86.6,9178.3,175.3,91.1,13.026,9.1,85.8,0.85,103.1,11,168.3,71.1,252,0,0,91.1,54.5,,379.8,100,369.9,19.7,4.5,0,35.6,,113.9,,,86.4,92.1,86.7,5.945,14.6,14.5,49.7,51.8,1.9,4.6,31.9,530,550,-2,169.1,1.232,0,0,3.96,0,-0.21,0.56,0.9,66.2,10266,98.2,68528.561,160525,56.9,299.1,207.6,,86.5,,100,86.6,162.8,,,,,0,1.882,1.897,1.923,1.93,94,90.6,100,42.06791802,-84.23710432,44,4.011,-0.048,95.1,1,9668,0,13.09,13.35,12.55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.21,86.5,9151.3,175.3,91.4,13.028,9.4,85.8,0.85,103.2,11,169,71.5,252,0,0,91.4,54.4,,379.8,100,376,19.8,4.5,0,35.8,,113.9,,,86.5,92.1,86.5,5.945,15.1,15,49.4,51.2,-0.8,4.6,31.9,530,550,2,169.1,1.251,0,0,3.24,0,0.2,0.69,1.01,66.5,10373,98.2,68528.602,160525,56.9,299.1,207.6,,86.4,,100,86.5,162.8,,,,,0,1.882,1.897,1.919,1.931,94,90.6,100,42.0679167,-84.237105,44,4.011,-0.048,95.1,1,9668,0,12.65,13.85,13.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.27,86.5,9199,175.3,91.7,13.021,9.7,85.8,0.85,103.4,11,169.9,71.9,252,0,0,91.7,54.4,,379.7,100,373.5,19.9,4.5,0,35.9,,113.9,,,86.5,92.1,86.5,7.96,15.6,15.3,50.2,51.5,2.4,4.1,31.9,530,550,2,169.1,1.228,0,-0.36,1.8,1.8,0.03,0.58,0.98,66.1,10481,98.2,68528.602,160525,56.8,299.1,203.6,,86.4,,100,86.5,162.8,,,,,0,1.882,1.898,1.915,1.929,94.1,90.6,100,42.0679167,-84.237105,44,4.011,-0.049,95.1,1,9668,0,12.19,14.3,13.57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.33,86.5,9246.7,175.3,91.9,13.014,10,85.7,0.85,103.7,11,170.8,72.3,252,0,0,91.9,54.4,,379.7,100,371.1,20,4.6,0,36,,113.9,,,86.5,92.1,86.3,9.975,16.1,15.6,50.9,51.8,0.8,4.6,31.9,530,550,2,169.1,1.205,0,0,1.44,3.24,-0.17,1.25,1.06,65.7,10588,98.2,68528.602,160525,56.8,299.1,199.6,,86.5,,100,86.5,162.8,,,,,0,1.882,1.909,1.905,1.923,94.1,90.6,100,42.0679167,-84.237105,44,4.011,-0.049,95.1,1,9668,0,12.94,14.26,13.51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.39,86.4,9294.4,175.3,92.1,13.006,10.3,85.7,0.85,104,11,171.6,72.8,252,0,0,92.1,54.3,,379.7,100,371,20.1,4.6,0,36.2,,113.9,,,86.5,92.1,86.4,10.982,16.5,15.9,51.7,52.1,2.4,4.5,31.9,530,550,2,169.2,1.182,0,4.68,0.36,3.6,0.4,0.67,0.92,65.4,10695,98.3,68528.622,160525,56.8,299.08,197.6,,86.6,,100,86.4,162.8,,,,,0,1.884,1.915,1.906,1.921,94.1,90.6,100,42.06791602,-84.23710534,44,4.011,-0.05,95.2,1,9668,0,13.32,13.29,12.37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.46,86.4,9342,175.3,92.4,12.999,10.6,85.7,0.85,104.2,11,172.5,73.2,252,0,0,92.4,54.3,,379.7,100,373.3,20.2,4.6,0,36.3,,113.9,,,86.5,92.1,86.5,10.982,17,16.1,52.4,52.5,4.6,4.1,31.9,530,550,2,169.2,1.159,0,2.88,0,3.24,-0.19,0.39,0.88,65,10803,98.3,68528.663,160525,56.8,299.04,197.6,,86.6,,100,86.4,162.8,,,,,0,1.891,1.92,1.908,1.923,94.1,90.6,100,42.06791466,-84.23710602,44,4.011,-0.05,95.2,1,9668,0,12.6,13.96,13.49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,5
0.48,86.4,9389.7,175.3,92.6,12.992,10.9,85.6,0.85,104.5,11,173.4,73.6,252,0,0,92.6,54.3,,379.7,100,375.5,20.3,4.6,0,36.4,,113.9,,,86.5,92.1,86.5,10.982,17.5,16.4,53.2,52.8,0.8,4.6,31.9,530,550,2,169.2,1.136,0,5.76,2.16,3.24,-0.05,0.81,0.82,64.7,10910,98.3,68528.703,160525,56.8,299,197.6,,86.7,,100,86.4,162.8,,,,,0,1.9,1.928,1.913,1.928,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,12.65,13.54,13.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.49,86.4,9389.7,175.3,92.6,12.992,10.9,85.6,0.85,104.5,11,173.4,73.6,252,0,0,92.6,54.3,,379.7,100,375.5,20.3,4.6,0,36.4,,113.9,,,86.5,92.1,86.5,10.982,17.5,16.4,53.2,52.8,0.8,4.6,31.9,530,550,2,169.2,1.136,0,5.76,2.16,3.24,-0.05,0.81,0.82,64.7,10910,98.3,68528.703,160525,56.8,299,197.6,,86.7,,100,86.4,162.8,,,,,0,1.9,1.928,1.913,1.928,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,12.65,13.54,13.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.51,86.4,9389.7,175.3,92.6,12.992,10.9,85.6,0.85,104.5,11,173.4,73.6,252,0,0,92.6,54.3,,379.7,100,375.5,20.3,4.6,0,36.4,,113.9,,,86.5,92.1,86.5,10.982,17.5,16.4,53.2,52.8,0.8,4.6,31.9,530,550,2,169.2,1.136,0,5.76,2.16,3.24,-0.05,0.81,0.82,64.7,10910,98.3,68528.703,160525,56.8,299,197.6,,86.7,,100,86.4,162.8,,,,,0,1.9,1.928,1.913,1.928,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,12.65,13.54,13.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.52,86.4,9389.7,175.3,92.6,12.992,10.9,85.6,0.85,104.5,11,173.4,73.6,252,0,0,92.6,54.3,,379.7,100,375.5,20.3,4.6,0,36.4,,113.9,,,86.5,92.1,86.5,10.982,17.5,16.4,53.2,52.8,0.8,4.6,31.9,530,550,2,169.2,1.136,0,5.76,2.16,3.24,-0.05,0.81,0.82,64.7,10910,98.3,68528.703,160525,56.8,299,197.6,,86.7,,100,86.4,162.8,,,,,0,1.9,1.928,1.913,1.928,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,12.65,13.54,13.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.59,86.4,9381,175.3,92.3,12.994,11.2,85.6,0.85,104.3,11,172.5,74,252,0,0,92.3,54.3,,379.7,100,373.1,20.2,4.6,0,36.5,,113.9,,,86.5,92.1,86.4,11.857,18,17.1,53.6,52.5,2.4,4.6,31.9,530,550,2,169.2,1.152,0,-2.52,-1.08,4.32,0.24,0.6,0.88,65,11017,98.3,68528.703,160525,56.8,299,196.7,,86.6,,100,86.3,162.8,,,,,0,1.902,1.928,1.91,1.927,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,12.51,13.81,13.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
0.66,86.3,9372.2,175.3,92,12.997,11.5,85.6,0.85,104.1,10.9,171.6,74.4,252,0,0,92,54.2,,379.7,100,370.6,20.1,4.6,0,36.7,,113.9,,,86.4,92.1,86.5,12.731,18.5,17.8,53.9,52.2,4.6,4.6,31.9,530,550,2,169.2,1.168,0,3.96,-1.8,5.4,-0.17,0.52,0.9,65.4,11125,98.3,68528.703,160525,56.8,299,195.7,,86.5,,100,86.3,162.8,,,,,0,1.901,1.928,1.912,1.926,94.2,90.6,100,42.0679133,-84.2371067,44,4.011,-0.051,95.2,1,9668,0,13.16,14.13,12.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7,5,1,1,1,0,1,5,1,1,1,1
